timestamp,protocolo,src_ip,dst_ip,proto_interno,info,tamanho_bytes
2025-11-22 06:34:46,IPv4,192.168.15.11,40.79.189.58,6,-,1480
2025-11-22 06:34:46,IPv4,192.168.15.11,40.79.189.58,6,-,1480
2025-11-22 06:34:46,IPv4,192.168.15.11,40.79.189.58,6,-,1480
2025-11-22 06:34:46,IPv4,192.168.15.11,40.79.189.58,6,-,869
2025-11-22 06:34:46,IPv4,40.79.189.58,192.168.15.11,6,-,52
2025-11-22 06:34:46,IPv6,2800:3f0:4001:843::200e,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,77
2025-11-22 06:34:46,IPv6,2800:3f0:4001:80a::2001,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,6,-,1280
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2800:3f0:4001:80a::2001,6,-,72
2025-11-22 06:34:46,IPv6,2800:3f0:4001:80a::2001,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,6,-,1280
2025-11-22 06:34:46,IPv6,2800:3f0:4001:80a::2001,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,6,-,1280
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2800:3f0:4001:80a::2001,6,-,72
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2800:3f0:4001:80a::2001,6,-,72
2025-11-22 06:34:46,IPv6,2800:3f0:4001:80a::2001,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,6,-,1280
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2800:3f0:4001:80a::2001,6,-,72
2025-11-22 06:34:46,IPv6,2800:3f0:4001:80a::2001,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,6,-,1280
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2800:3f0:4001:80a::2001,6,-,72
2025-11-22 06:34:46,IPv6,2800:3f0:4001:80a::2001,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,6,-,1280
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2800:3f0:4001:80a::2001,6,-,72
2025-11-22 06:34:46,IPv6,2800:3f0:4001:80a::2001,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,6,-,1280
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2800:3f0:4001:80a::2001,6,-,72
2025-11-22 06:34:46,IPv6,2800:3f0:4001:80a::2001,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,6,-,1280
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2800:3f0:4001:80a::2001,6,-,72
2025-11-22 06:34:46,IPv6,2800:3f0:4001:80a::2001,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,6,-,1124
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2800:3f0:4001:80a::2001,6,-,72
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2800:3f0:4001:80a::2001,6,-,146
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2800:3f0:4001:843::200e,17,-,81
2025-11-22 06:34:46,IPv6,2800:3f0:4001:835::2003,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,6,-,474
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2800:3f0:4001:835::2003,6,-,72
2025-11-22 06:34:46,IPv6,2800:3f0:4001:835::2003,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,6,-,441
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2800:3f0:4001:835::2003,6,-,72
2025-11-22 06:34:46,IPv6,2800:3f0:4001:835::2003,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,6,-,103
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2800:3f0:4001:835::2003,6,-,72
2025-11-22 06:34:46,IPv6,2800:3f0:4001:835::2003,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,6,-,111
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2800:3f0:4001:835::2003,6,-,72
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2800:3f0:4001:835::2003,6,-,111
2025-11-22 06:34:46,IPv4,192.168.15.11,35.95.197.3,6,-,138
2025-11-22 06:34:46,IPv4,192.168.15.11,35.95.197.3,6,-,986
2025-11-22 06:34:46,IPv6,2800:3f0:4001:843::200e,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,74
2025-11-22 06:34:46,IPv6,2800:3f0:4001:80a::2001,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,6,-,72
2025-11-22 06:34:46,IPv6,2800:3f0:4001:80a::2001,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,6,-,1028
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2800:3f0:4001:843::200e,17,-,1129
2025-11-22 06:34:46,IPv6,2800:3f0:4001:835::2003,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,6,-,72
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2800:3f0:4001:80a::2001,6,-,72
2025-11-22 06:34:46,IPv6,2800:3f0:4001:843::200e,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,78
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2800:3f0:4001:843::200e,17,-,81
2025-11-22 06:34:46,IPv6,2800:3f0:4001:843::200e,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1274
2025-11-22 06:34:46,IPv6,2800:3f0:4001:843::200e,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2800:3f0:4001:843::200e,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2800:3f0:4001:843::200e,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2800:3f0:4001:843::200e,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2800:3f0:4001:843::200e,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2800:3f0:4001:843::200e,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,768
2025-11-22 06:34:46,IPv6,2800:3f0:4001:843::200e,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,75
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2800:3f0:4001:843::200e,17,-,85
2025-11-22 06:34:46,IPv6,2800:3f0:4001:843::200e,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,172
2025-11-22 06:34:46,IPv6,2800:3f0:4001:843::200e,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,70
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2800:3f0:4001:843::200e,17,-,85
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2001:12e0:804:31::c,17,-,1278
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2001:12e0:804:31::c,17,-,1278
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,88
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2001:12e0:804:31::c,6,-,80
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2800:3f0:4001:843::200e,17,-,1274
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2800:3f0:4001:843::200e,17,-,1278
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2800:3f0:4001:843::200e,17,-,484
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2001:12e0:804:31::c,17,-,87
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1231
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2001:12e0:804:31::c,17,-,87
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2001:12e0:804:31::c,17,-,85
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2800:3f0:4001:843::200e,17,-,1274
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,6,-,80
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2800:3f0:4001:843::200e,17,-,1278
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2001:12e0:804:31::c,6,-,72
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2800:3f0:4001:843::200e,17,-,814
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2001:12e0:804:31::c,6,-,1492
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2001:12e0:804:31::c,6,-,460
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2001:12e0:804:31::c,17,-,131
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2001:12e0:804:31::c,17,-,122
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2001:12e0:804:31::c,17,-,1274
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2001:12e0:804:31::c,17,-,1274
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2001:12e0:804:31::c,17,-,1200
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,89
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,578
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,164
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,71
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2001:12e0:804:31::c,17,-,82
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2001:12e0:804:31::c,17,-,81
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,75
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2001:12e0:804:31::c,17,-,79
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,6,-,72
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,633
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,6,-,1492
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2001:12e0:804:31::c,6,-,72
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,6,-,1492
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2001:12e0:804:31::c,6,-,72
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,6,-,1492
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2001:12e0:804:31::c,6,-,72
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,6,-,326
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2001:12e0:804:31::c,6,-,72
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2001:12e0:804:31::c,6,-,136
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1274
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,525
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1273
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2001:12e0:804:31::c,17,-,83
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2001:12e0:804:31::c,17,-,79
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2001:12e0:804:31::c,17,-,79
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2001:12e0:804:31::c,17,-,79
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2001:12e0:804:31::c,17,-,79
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2001:12e0:804:31::c,17,-,79
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2001:12e0:804:31::c,17,-,79
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2001:12e0:804:31::c,17,-,79
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2001:12e0:804:31::c,17,-,79
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2001:12e0:804:31::c,17,-,79
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2001:12e0:804:31::c,17,-,79
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2001:12e0:804:31::c,17,-,79
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2001:12e0:804:31::c,17,-,79
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2001:12e0:804:31::c,17,-,79
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2001:12e0:804:31::c,17,-,79
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2001:12e0:804:31::c,17,-,79
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2001:12e0:804:31::c,17,-,79
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2001:12e0:804:31::c,17,-,79
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2001:12e0:804:31::c,17,-,79
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2001:12e0:804:31::c,17,-,79
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2001:12e0:804:31::c,17,-,84
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2001:12e0:804:31::c,17,-,79
2025-11-22 06:34:46,IPv6,2800:3f0:4001:843::200e,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,73
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2001:12e0:804:31::c,17,-,79
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2001:12e0:804:31::c,17,-,79
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2001:12e0:804:31::c,17,-,79
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2001:12e0:804:31::c,17,-,80
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2001:12e0:804:31::c,17,-,80
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,572
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1271
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2001:12e0:804:31::c,17,-,80
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2001:12e0:804:31::c,17,-,80
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2001:12e0:804:31::c,17,-,80
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2001:12e0:804:31::c,17,-,80
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2001:12e0:804:31::c,17,-,80
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2001:12e0:804:31::c,17,-,80
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2001:12e0:804:31::c,17,-,80
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,2001:12e0:804:31::c,17,-,80
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
2025-11-22 06:34:46,IPv6,2001:12e0:804:31::c,2804:7f4:c0c0:612c:463e:61a9:d338:84ae,17,-,1278
